Drilling UID,Time (µs),T°,RPM,Spindle Amps (%),Spindle Cmd (%),Feed Pos. (µm),Feed Amps (%),Feed Cmd (%),Clamp Pos. (µm),Clamp Amps (%),Clamp Cmd (%)
H22,7830000,48,2402,2.80,45.69,10534,0.00,1.38,-6726,28.00,1.34
H22,7835000,48,2402,8.70,47.64,10598,0.00,0.44,-6726,27.70,1.34
H22,7840000,48,2363,25.80,50.45,10650,0.90,-0.62,-6726,27.30,1.34
H22,7845000,48,2439,2.90,45.06,10656,0.10,-1.15,-6726,27.50,1.34
H22,7850000,48,2439,1.60,45.79,10631,0.00,-1.32,-6726,27.80,1.34
H22,7855000,48,2420,5.20,47.76,10592,0.00,-1.29,-6726,27.60,1.34
H22,7860000,48,2402,4.50,46.48,10544,0.00,-0.97,-6726,27.90,1.34
H22,7865000,48,2346,15.40,49.45,10507,0.00,-0.67,-6726,27.30,1.34
H22,7870000,48,2402,7.00,46.81,10475,0.00,0.27,-6726,27.60,1.34
H22,7875000,48,2402,3.30,44.85,10458,3.50,1.45,-6726,27.80,1.34
H22,7880000,48,2402,1.90,46.68,10487,1.80,1.80,-6726,28.00,1.34
H22,7885000,48,2380,6.10,47.52,10546,0.30,1.56,-6726,27.80,1.34
H22,7890000,48,2328,20.60,50.55,10612,0.00,1.18,-6726,27.30,1.34
H22,7895000,48,2402,4.70,47.12,10666,0.00,0.96,-6726,27.50,1.34
H22,7900000,48,2439,3.00,44.80,10710,0.00,0.25,-6726,27.70,1.34
H22,7905000,48,2439,5.30,47.84,10748,3.60,-0.96,-6726,27.90,1.34
H22,7910000,48,2420,4.50,46.44,10750,10.70,-1.48,-6726,27.80,1.34
H22,7915000,48,2380,13.00,48.49,10705,0.10,-1.33,-6726,27.80,1.34
H22,7920000,48,2420,10.50,47.93,10664,0.20,-1.32,-6726,27.50,1.34
H22,7925000,48,2402,2.20,44.69,10618,0.00,-0.92,-6726,28.10,1.34
H22,7930000,48,2402,4.60,46.67,10570,0.90,0.24,-6726,27.80,1.34
H22,7935000,48,2380,6.80,47.51,10544,0.00,1.27,-6726,27.90,1.34
H22,7940000,48,2346,23.60,49.59,10556,4.10,1.75,-6726,27.30,1.34
H22,7945000,48,2402,5.80,45.97,10603,5.60,1.64,-6726,27.80,1.34
H22,7950000,48,2420,3.70,43.65,10661,0.00,1.58,-6726,28.00,1.34
H22,7955000,48,2402,6.10,44.62,10721,0.00,1.25,-6726,28.00,1.34
H22,7960000,48,2402,5.10,46.48,10789,0.00,0.59,-6726,28.00,1.34
H22,7965000,48,2380,12.50,49.41,10829,1.00,-0.30,-6726,27.80,1.34
H22,7970000,48,2380,9.20,47.96,10845,0.90,-1.17,-6726,27.70,1.34
H22,7975000,48,2439,2.70,44.86,10831,5.50,-1.57,-6726,27.70,1.34
H22,7980000,48,2439,2.90,45.64,10783,0.00,-1.24,-6726,27.90,1.34
H22,7985000,48,2420,8.50,46.42,10729,0.00,-0.71,-6726,27.60,1.34
H22,7990000,48,2346,27.70,50.39,10682,0.00,-0.05,-6726,27.30,1.34
H22,7995000,48,2420,8.70,46.04,10655,0.00,0.53,-6726,27.70,1.34
H22,8000000,48,2439,5.00,44.65,10643,14.90,1.47,-6726,27.70,1.34
H22,8005000,48,2402,6.00,45.52,10662,24.20,2.21,-6726,27.90,1.34
H22,8010000,48,2380,5.90,47.48,10728,0.50,1.62,-6726,28.10,1.34
H22,8015000,48,2346,18.80,49.43,10802,0.00,0.94,-6726,27.40,1.34
H22,8020000,48,2402,5.80,46.79,10865,0.00,0.36,-6726,27.80,1.34
H22,8025000,48,2402,3.40,44.67,10916,0.10,-0.36,-6726,27.90,1.34
H22,8030000,48,2402,2.60,46.66,10934,0.00,-0.72,-6726,28.00,1.34
H22,8035000,48,2420,3.80,46.45,10929,0.00,-1.07,-6726,28.00,1.34
H22,8040000,48,2363,30.10,50.37,10901,0.20,-1.45,-6726,27.40,1.34
H22,8045000,48,2420,7.20,46.95,10858,0.90,-1.43,-6726,27.50,1.34
H22,8050000,48,2439,3.90,45.70,10812,0.50,-1.02,-6726,27.70,1.34
H22,8055000,48,2380,4.70,45.52,10766,0.00,-0.07,-6726,28.00,1.34
H22,8060000,48,2420,4.50,45.55,10731,1.90,1.24,-6726,27.90,1.34
H22,8065000,48,2363,15.80,48.46,10736,13.00,1.93,-6726,27.50,1.34
H22,8070000,48,2380,8.80,47.89,10781,0.40,1.81,-6726,27.50,1.34
H22,8075000,48,2402,2.70,44.66,10845,0.00,1.48,-6726,27.80,1.34
H22,8080000,48,2402,1.80,44.45,10911,0.00,01.03,-6726,28.10,1.34
H22,8085000,48,2402,4.90,46.35,10978,0.00,0.45,-6726,27.90,1.34
H22,8090000,48,2328,28.80,50.49,11017,2.20,-0.33,-6726,27.70,1.34
H22,8095000,48,2402,8.60,46.93,11036,6.50,-1.17,-6726,27.60,1.34
H22,8100000,48,2420,2.90,44.60,11023,10.50,-1.63,-6726,28.10,1.34
H22,8105000,48,2420,3.20,45.46,10978,0.00,-1.31,-6726,28.00,1.34
H22,8110000,48,2402,4.30,47.53,10923,0.00,-0.79,-6726,28.10,1.34
H22,8115000,48,2380,13.40,49.36,10871,0.00,0.04,-6726,27.60,1.34
H22,8120000,48,2420,9.80,47.88,10843,0.00,0.45,-6726,27.70,1.34
H22,8125000,48,2402,1.90,44.65,10839,1.10,01.08,-6726,27.90,1.34
H22,8130000,48,2420,2.50,44.41,10858,13.00,1.68,-6726,27.90,1.34
H22,8135000,48,2380,7.30,47.55,10912,0.70,1.57,-6726,28.40,1.34
H22,8140000,48,2328,25.70,50.34,10971,0.00,1.48,-6726,27.50,1.34
H22,8145000,48,2402,5.80,45.94,11026,0.00,1.21,-6726,27.60,1.34
H22,8150000,48,2420,3.60,45.66,11080,0.00,0.40,-6726,27.80,1.34
H22,8155000,48,2402,4.40,45.47,11119,0.00,-0.69,-6726,28.00,1.34
H22,8160000,48,2380,5.10,45.41,11130,5.00,-1.47,-6726,28.00,1.34
H22,8165000,48,2380,13.20,49.34,11093,1.10,-1.44,-6726,27.20,1.34
H22,8170000,48,2420,9.30,47.86,11042,0.00,-1.08,-6726,27.80,1.34
H22,8175000,48,2439,2.70,46.67,10999,0.00,-0.89,-6726,27.80,1.34
H22,8180000,48,2439,3.30,46.61,10961,0.00,-0.24,-6726,28.00,1.34
H22,8185000,48,2402,7.50,46.32,10933,0.40,0.77,-6726,27.80,1.34
H22,8190000,48,2363,26.20,50.46,10921,27.50,2.00,-6726,27.20,1.34
H22,8195000,48,2420,8.60,45.98,10952,20.20,2.31,-6726,27.70,1.34
H22,8200000,48,2420,5.00,45.65,11024,0.00,1.52,-6726,27.70,1.34
H22,8205000,48,2380,6.50,45.39,11103,0.00,0.66,-6726,28.10,1.34
H22,8210000,48,2380,5.50,45.45,11180,2.70,-0.19,-6726,28.10,1.34
H22,8215000,48,2363,12.10,49.47,11209,0.00,-0.50,-6726,27.90,1.34
H22,8220000,48,2380,9.00,47.86,11221,0.30,-1.03,-6726,27.90,1.34
H22,8225000,48,2402,2.20,45.66,11209,1.10,-1.45,-6726,27.80,1.34
H22,8230000,48,2420,2.20,45.52,11175,0.00,-1.53,-6726,27.90,1.34
H22,8235000,48,2420,4.30,45.41,11124,0.80,-1.12,-6726,28.00,1.34
H22,8240000,48,2363,27.10,50.46,11070,0.00,-0.30,-6726,27.60,1.34
H22,8245000,48,2420,7.30,46.89,11029,0.00,0.60,-6726,27.60,1.34
H22,8250000,48,2439,3.90,45.66,11020,2.60,1.23,-6726,27.80,1.34
H22,8255000,48,2380,6.70,44.30,11042,2.10,1.67,-6726,28.00,1.34
H22,8260000,48,2420,2.00,45.48,11094,0.10,1.59,-6726,27.90,1.34
H22,8265000,48,2346,16.60,49.36,11152,0.00,1.49,-6726,27.90,1.34
H22,8270000,48,2380,9.00,47.92,11209,0.00,1.23,-6726,27.60,1.34
H22,8275000,48,2420,2.20,44.70,11265,0.00,0.37,-6726,28.20,1.34
H22,8280000,48,2420,1.80,44.44,11307,3.90,-0.70,-6726,28.00,1.34
H22,8285000,48,2402,3.90,45.32,11317,8.00,-1.35,-6726,27.80,1.34
H22,8290000,48,2346,28.50,49.40,11281,0.40,-1.31,-6726,27.70,1.34
H22,8295000,48,2380,11.10,46.00,11236,0.00,-1.16,-6726,27.70,1.34
H22,8300000,48,2457,2.80,45.65,11196,0.00,-1.09,-6726,28.10,1.34
H22,8305000,48,2420,3.50,45.44,11167,0.00,-0.91,-6726,27.80,1.34
H22,8310000,48,2420,2.70,46.39,11136,0.00,0.12,-6726,28.00,1.34
H22,8315000,48,2363,12.80,48.39,11121,0.00,1.41,-6726,27.50,1.34
H22,8320000,48,2402,7.70,47.93,11138,23.90,2.20,-6726,27.70,1.34
H22,8325000,48,2420,2.10,45.71,11201,1.70,1.71,-6726,28.20,1.34
H22,8330000,48,2420,2.80,46.44,11278,0.00,0.89,-6726,27.90,1.34
H22,8335000,48,2380,3.70,45.21,11357,0.00,0.04,-6726,28.00,1.34
H22,8340000,48,2346,24.60,49.39,11396,0.90,-0.57,-6726,26.90,1.34
H22,8345000,48,2420,7.00,45.98,11412,1.40,-1.16,-6726,27.70,1.34
H22,8350000,48,2420,2.80,45.65,11400,8.00,-1.52,-6726,27.80,1.34
H22,8355000,48,2402,3.80,45.38,11363,0.00,-1.43,-6726,28.10,1.34
H22,8360000,48,2380,4.80,45.23,11317,0.00,-1.25,-6726,28.20,1.34
H22,8365000,48,2380,11.80,48.53,11267,0.00,-0.59,-6726,27.40,1.34
H22,8370000,48,2402,9.30,46.77,11221,2.60,0.42,-6726,27.70,1.34
H22,8375000,48,2439,3.20,45.68,11202,11.70,1.34,-6726,27.70,1.34
H22,8380000,48,2457,2.40,46.44,11226,6.10,1.63,-6726,28.00,1.34
H22,8385000,48,2420,7.20,45.37,11276,0.20,1.58,-6726,28.10,1.34
H22,8390000,48,2346,23.70,49.42,11333,0.00,1.55,-6726,27.50,1.34
H22,8395000,48,2402,7.80,46.95,11392,0.00,1.24,-6726,27.60,1.34
H22,8400000,48,2420,4.60,45.68,11451,0.00,0.39,-6726,27.80,1.34
H22,8405000,48,2402,5.70,45.43,11492,0.00,-0.60,-6726,28.00,1.34
H22,8410000,48,2380,5.90,45.32,11503,0.00,-1.25,-6726,28.10,1.34
H22,8415000,48,2363,11.40,47.57,11482,0.00,-1.39,-6726,27.90,1.34
H22,8420000,48,2363,11.20,46.83,11428,0.10,-1.17,-6726,27.70,1.34
H22,8425000,48,2402,3.70,45.79,11380,0.50,-0.82,-6726,28.30,1.34
H22,8430000,48,2420,2.40,45.52,11345,0.00,-0.48,-6726,27.90,1.34
H22,8435000,48,2420,3.80,45.38,11318,0.00,0.28,-6726,28.10,1.34
H22,8440000,48,2346,26.00,49.39,11303,2.70,1.54,-6726,27.70,1.34
H22,8445000,48,2420,9.40,47.01,11321,2.30,2.24,-6726,27.50,1.34
H22,8450000,48,2457,3.60,45.68,11383,0.00,1.73,-6726,27.80,1.34
H22,8455000,48,2402,5.30,47.56,11461,0.00,0.88,-6726,28.30,1.34
H22,8460000,48,2402,6.10,45.35,11542,0.00,0.04,-6726,28.00,1.34
H22,8465000,48,2363,12.30,47.48,11586,4.40,-0.69,-6726,28.10,1.34
H22,8470000,48,2380,10.10,47.95,11596,0.00,-0.93,-6726,27.60,1.34
H22,8475000,48,2420,2.20,45.75,11583,0.30,-1.17,-6726,27.90,1.34
H22,8480000,48,2420,1.90,45.52,11556,4.00,-1.50,-6726,28.10,1.34
H22,8485000,48,2402,4.90,45.31,11517,0.00,-1.52,-6726,28.00,1.34
H22,8490000,48,2346,26.00,48.52,11465,0.00,-0.85,-6726,27.90,1.34
H22,8495000,48,2402,8.80,46.95,11412,7.20,0.45,-6726,27.50,1.34
H22,8500000,48,2439,2.90,45.65,11384,10.90,1.49,-6726,27.80,1.34
H22,8505000,48,2420,6.00,46.42,11415,3.10,1.44,-6726,27.70,1.34
H22,8510000,48,2402,3.50,46.26,11459,5.00,1.56,-6726,27.80,1.34
H22,8515000,48,2380,11.10,48.54,11510,4.10,1.75,-6726,27.70,1.34
H22,8520000,48,2402,8.40,46.78,11574,0.00,1.25,-6726,27.80,1.34
H22,8525000,48,2420,2.10,45.78,11635,0.00,0.42,-6726,27.90,1.34
H22,8530000,48,2420,2.60,45.54,11678,2.30,-0.53,-6726,27.90,1.34
H22,8535000,48,2402,3.00,45.28,11696,6.90,-1.45,-6726,28.00,1.34
H22,8540000,48,2346,23.50,48.48,11676,11.10,-1.77,-6726,27.40,1.34
H22,8545000,48,2402,12.70,46.97,11622,0.00,-1.25,-6726,27.40,1.34
H22,8550000,48,2420,2.70,45.76,11562,0.00,-0.43,-6726,28.10,1.34
H22,8555000,48,2380,3.80,47.55,11515,4.10,0.23,-6726,28.00,1.34
H22,8560000,48,2402,3.90,45.33,11502,4.00,0.40,-6726,28.10,1.34
H22,8565000,48,2380,11.50,47.46,11493,4.10,1.39,-6726,28.00,1.34
H22,8570000,48,2402,9.80,46.73,11505,19.60,2.21,-6726,28.00,1.34
H22,8575000,48,2439,2.10,45.69,11566,0.90,1.73,-6726,28.10,1.34
H22,8580000,48,2439,1.60,45.46,11643,0.00,0.96,-6726,28.10,1.34
H22,8585000,48,2402,3.10,45.27,11724,0.00,0.14,-6726,28.10,1.34
H22,8590000,48,2346,19.10,49.32,11770,0.30,-0.55,-6726,27.40,1.34
H22,8595000,48,2402,7.10,46.95,11778,0.00,-0.65,-6726,27.60,1.34
H22,8600000,48,2420,3.90,45.65,11773,0.00,-1.14,-6726,27.80,1.34
H22,8605000,48,2402,5.10,46.37,11748,0.00,-1.41,-6726,28.10,1.34
H22,8610000,48,2402,4.50,46.31,11704,0.00,-1.32,-6726,28.20,1.34
H22,8615000,48,2363,11.50,47.49,11662,0.00,-1.09,-6726,27.90,1.34
H22,8620000,48,2363,11.40,46.74,11621,0.00,-0.30,-6726,27.90,1.34
H22,8625000,48,2439,4.20,45.72,11578,4.40,1.22,-6726,28.30,1.34
H22,8630000,48,2439,2.50,45.49,11586,16.40,1.95,-6726,27.90,1.34
H22,8635000,48,2420,3.80,46.19,11637,1.50,1.78,-6726,28.20,1.34
H22,8640000,48,2363,22.50,48.47,11701,0.60,1.40,-6726,27.90,1.34
H22,8645000,48,2420,7.30,46.91,11767,0.00,0.94,-6726,27.70,1.34
H22,8650000,48,2439,3.50,45.71,11821,0.00,0.41,-6726,28.00,1.34
H22,8655000,48,2402,6.20,46.40,11864,8.50,-0.45,-6726,28.10,1.34
H22,8660000,48,2380,6.60,46.33,11883,6.20,-1.31,-6726,27.90,1.34
H22,8665000,48,2380,13.70,47.55,11863,11.40,-1.60,-6726,27.50,1.34
H22,8670000,48,2380,12.10,46.75,11817,0.40,-1.36,-6726,27.80,1.34
H22,8675000,48,2402,5.10,45.79,11765,0.00,-0.92,-6726,28.30,1.34
H22,8680000,48,2402,2.00,46.46,11713,0.00,-0.01,-6726,28.10,1.34
H22,8685000,48,2402,3.60,46.29,11686,0.00,0.54,-6726,28.10,1.34
H22,8690000,48,2346,26.60,49.36,11683,0.00,1.14,-6726,28.00,1.34
H22,8695000,48,2402,10.30,45.90,11706,3.20,1.58,-6726,27.70,1.34
H22,8700000,48,2457,2.70,45.88,11753,0.40,1.62,-6726,27.80,1.34
H22,8705000,48,2439,5.30,46.40,11811,0.00,1.59,-6726,27.90,1.34
H22,8710000,48,2420,5.70,46.33,11884,0.00,01.07,-6726,28.00,1.34
H22,8715000,48,2363,12.10,48.39,11942,0.00,-0.02,-6726,28.00,1.34
H22,8720000,48,2363,10.00,46.76,11972,0.00,-0.83,-6726,27.70,1.34
H22,8725000,48,2420,1.50,45.84,11977,19.00,-1.60,-6726,28.30,1.34
H22,8730000,48,2420,1.80,45.50,11943,2.40,-1.51,-6726,28.00,1.34
H22,8735000,48,2402,2.90,46.29,11887,0.00,-0.91,-6726,28.00,1.34
H22,8740000,48,2346,21.70,48.36,11836,0.00,-0.44,-6726,27.40,1.34
H22,8745000,48,2402,10.10,45.84,11794,1.50,0.27,-6726,27.70,1.34
H22,8750000,48,2420,2.20,45.72,11769,6.60,1.12,-6726,28.00,1.34
H22,8755000,48,2420,3.10,46.36,11773,26.20,1.90,-6726,28.00,1.34
H22,8760000,48,2402,3.30,46.35,11819,5.50,1.84,-6726,28.10,1.34
H22,8765000,48,2380,11.30,47.47,11887,0.00,1.34,-6726,28.00,1.34
H22,8770000,48,2402,10.50,46.75,11953,0.00,0.89,-6726,27.80,1.34
H22,8775000,48,2439,3.00,45.84,12008,0.00,0.40,-6726,28.10,1.34
H22,8780000,48,2439,2.40,45.62,12052,0.00,-0.42,-6726,28.10,1.34
H22,8785000,48,2380,3.80,46.20,12069,0.00,-1.13,-6726,28.10,1.34
H22,8790000,48,2346,23.20,50.33,12063,2.30,-1.67,-6726,27.80,1.34
H22,8795000,48,2380,7.20,47.12,12012,0.60,-1.42,-6726,27.60,1.34
H22,8800000,48,2420,0.90,43.83,11959,0.00,-0.95,-6726,28.20,1.34
H22,8805000,48,2402,5.60,46.42,11907,0.00,-0.13,-6726,28.00,1.34
H22,8810000,48,2402,4.70,46.23,11870,0.00,0.75,-6726,27.90,1.34
H22,8815000,48,2363,10.70,47.42,11864,1.70,1.32,-6726,27.80,1.34
H22,8820000,48,2380,10.40,46.77,11893,0.00,1.49,-6726,27.80,1.34
H22,8825000,48,2402,3.50,45.80,11937,0.10,1.65,-6726,28.20,1.34
H22,8830000,48,2439,2.90,46.37,12005,0.60,1.61,-6726,28.00,1.34
H22,8835000,48,2439,2.90,46.23,12068,0.00,01.09,-6726,28.00,1.34
H22,8840000,48,2380,15.00,50.11,12124,0.00,0.19,-6726,27.60,1.34
H22,8845000,48,2380,11.70,47.93,12158,0.10,-0.71,-6726,27.80,1.34
H22,8850000,48,2439,4.10,44.77,12158,3.60,-1.21,-6726,28.20,1.34
H22,8855000,48,2402,9.30,46.65,12131,1.40,-1.35,-6726,28.00,1.34
H22,8860000,48,2402,5.70,46.48,12089,0.00,-1.28,-6726,27.90,1.34
H22,8865000,48,2380,12.60,47.49,12041,0.00,-0.91,-6726,28.10,1.34
H22,8870000,48,2363,12.90,46.73,12003,0.00,-0.40,-6726,27.90,1.34
H22,8875000,48,2402,4.70,45.91,11965,1.00,0.78,-6726,28.30,1.34
H22,8880000,48,2402,4.40,45.76,11963,13.40,1.69,-6726,28.00,1.34
H22,8885000,48,2439,3.80,47.40,12006,6.50,1.72,-6726,28.00,1.34
H22,8890000,48,2346,21.90,49.31,12067,0.00,1.46,-6726,28.30,1.34
H22,8895000,48,2380,8.70,45.75,12128,0.00,1.22,-6726,27.80,1.34
H22,8900000,48,2439,2.20,44.73,12179,0.00,0.94,-6726,28.00,1.34
H22,8905000,48,2439,5.60,46.38,12223,0.00,0.08,-6726,27.90,1.34
H22,8910000,48,2420,5.80,46.35,12256,0.30,-1.05,-6726,28.10,1.34
H22,8915000,48,2363,17.00,48.49,12251,14.40,-1.72,-6726,27.20,1.34
H22,8920000,48,2363,13.80,45.66,12205,1.40,-1.39,-6726,27.70,1.34
H22,8925000,48,2420,6.70,44.74,12155,0.00,-1.07,-6726,28.30,1.34
H22,8930000,48,2402,2.30,46.79,12106,0.00,-0.43,-6726,28.30,1.34
H22,8935000,48,2402,2.00,46.35,12061,4.70,0.68,-6726,28.20,1.34
H22,8940000,48,2346,18.60,49.30,12046,14.40,1.50,-6726,27.40,1.34
H22,8945000,48,2380,10.40,47.94,12077,6.30,1.45,-6726,27.90,1.34
H22,8950000,48,2420,2.20,43.79,12122,5.30,1.61,-6726,28.10,1.34
H22,8955000,48,2420,4.40,47.66,12176,4.50,1.69,-6726,28.10,1.34
H22,8960000,48,2420,4.70,46.39,12249,0.00,1.22,-6726,28.00,1.34
H22,8965000,48,2402,11.40,48.37,12308,0.00,0.26,-6726,28.00,1.34
H22,8970000,48,2402,9.70,46.58,12342,0.00,-0.56,-6726,27.70,1.34
H22,8975000,48,2420,3.20,46.82,12351,0.00,-1.34,-6726,28.10,1.34
H22,8980000,48,2439,3.60,46.78,12333,2.00,-1.70,-6726,27.90,1.34
H22,8985000,48,2402,3.70,46.50,12278,0.00,-1.10,-6726,28.20,1.34
H22,8990000,48,2346,17.80,49.51,12220,0.00,-0.33,-6726,27.80,1.34
H22,8995000,48,2380,13.70,47.01,12175,0.30,0.24,-6726,27.50,1.34
H22,9000000,48,2439,1.50,43.96,12151,1.80,0.88,-6726,28.30,1.34
H22,9005000,48,2402,3.90,46.65,12150,11.20,1.70,-6726,28.00,1.34
H22,9010000,48,2402,4.30,46.36,12187,1.10,1.88,-6726,27.90,1.34
H22,9015000,48,2363,10.90,48.51,12251,0.00,1.43,-6726,28.20,1.34
H22,9020000,48,2363,11.00,45.65,12315,0.00,1.10,-6726,28.10,1.34
H22,9025000,48,2402,4.10,44.76,12368,0.00,0.81,-6726,28.10,1.34
H22,9030000,48,2420,3.80,46.74,12418,0.00,-0.20,-6726,28.10,1.34
H22,9035000,48,2439,3.50,46.53,12442,0.30,-0.82,-6726,28.00,1.34
H22,9040000,48,2363,16.00,49.54,12431,1.30,-1.25,-6726,27.80,1.34
H22,9045000,48,2402,11.40,47.10,12398,0.80,-1.38,-6726,27.70,1.34
H22,9050000,48,2439,3.00,44.93,12357,0.00,-1.38,-6726,28.20,1.34
H22,9055000,48,2402,7.40,46.73,12312,0.00,-0.96,-6726,28.00,1.34
H22,9060000,48,2380,6.50,47.65,12263,7.70,0.31,-6726,28.20,1.34
H22,9065000,48,2363,10.50,48.55,12233,11.10,1.54,-6726,28.40,1.34
H22,9070000,48,2363,12.80,46.81,12260,0.80,1.53,-6726,28.00,1.34
H22,9075000,48,2402,4.70,43.77,12307,4.60,1.56,-6726,28.50,1.34
H22,9080000,48,2420,4.10,44.73,12371,1.60,1.64,-6726,28.00,1.34
H22,9085000,48,2420,4.80,46.41,12435,0.60,1.17,-6726,28.20,1.34
H22,9090000,48,2380,11.90,49.34,12488,0.00,0.48,-6726,28.40,1.34
H22,9095000,48,2380,12.30,48.02,12526,1.00,-0.38,-6726,27.80,1.34
H22,9100000,48,2439,2.20,44.88,12542,6.50,-1.39,-6726,28.00,1.34
H22,9105000,48,2420,6.70,46.73,12529,15.80,-1.84,-6726,27.90,1.34
H22,9110000,48,2420,5.90,46.69,12477,0.20,-1.32,-6726,28.30,1.34
H22,9115000,48,2380,10.60,47.63,12414,0.00,-0.37,-6726,28.10,1.34
H22,9120000,48,2363,17.40,48.84,12362,3.30,0.37,-6726,27.70,1.34
H22,9125000,48,2402,6.40,44.86,12346,0.00,0.59,-6726,28.30,1.34
H22,9130000,48,2420,4.70,44.69,12345,4.60,1.32,-6726,28.30,1.34
H22,9135000,48,2402,4.20,46.57,12372,5.80,1.79,-6726,28.60,1.34
H22,9140000,48,2346,19.60,49.32,12431,0.00,1.51,-6726,27.70,1.34
H22,9145000,48,2380,13.10,47.98,12490,0.00,1.39,-6726,27.70,1.34
H22,9150000,48,2420,1.80,43.70,12544,0.00,01.08,-6726,28.20,1.34
H22,9155000,48,2420,4.30,45.51,12596,0.00,0.18,-6726,28.10,1.34
H22,9160000,48,2420,4.00,47.61,12625,0.00,-0.64,-6726,28.10,1.34
H22,9165000,48,2402,11.90,48.47,12628,2.30,-1.46,-6726,28.10,1.34
H22,9170000,48,2380,19.90,48.73,12594,0.80,-1.51,-6726,27.60,1.34
H22,9175000,48,2420,6.70,46.77,12539,0.10,-0.99,-6726,28.40,1.34
H22,9180000,48,2439,1.70,46.70,12494,0.00,-0.60,-6726,28.30,1.34
H22,9185000,48,2380,2.60,47.45,12452,11.70,0.32,-6726,28.30,1.34
H22,9190000,48,2363,16.50,49.34,12423,9.70,1.50,-6726,28.00,1.34
H22,9195000,48,2380,11.00,47.91,12440,5.50,1.74,-6726,27.80,1.34
H22,9200000,48,2420,1.20,44.66,12488,0.00,1.61,-6726,28.40,1.34
H22,9205000,48,2402,3.70,45.53,12560,0.10,1.44,-6726,28.00,1.34
H22,9210000,48,2402,4.60,47.63,12619,0.00,1.17,-6726,28.00,1.34
H22,9215000,48,2380,8.40,47.50,12666,0.00,0.84,-6726,28.30,1.34
H22,9220000,48,2363,11.40,48.74,12705,0.00,-0.10,-6726,27.90,1.34
H22,9225000,48,2402,4.60,45.74,12729,4.90,-1.20,-6726,28.40,1.34
H22,9230000,48,2439,2.50,44.70,12718,18.90,-1.71,-6726,28.00,1.34
H22,9235000,48,2420,2.70,46.53,12673,1.40,-1.44,-6726,28.10,1.34
H22,9240000,48,2380,12.60,49.41,12620,0.00,-0.90,-6726,28.50,1.34
H22,9245000,48,2380,14.30,47.94,12564,0.00,0.09,-6726,27.90,1.34
H22,9250000,48,2420,1.60,43.76,12525,1.80,0.95,-6726,28.40,1.34
H22,9255000,48,2402,3.50,45.57,12535,0.00,1.19,-6726,28.00,1.34
H22,9260000,48,2380,5.60,47.66,12567,0.50,1.42,-6726,28.30,1.34
H22,9265000,48,2380,11.30,48.44,12609,2.20,1.76,-6726,28.30,1.34
H22,9270000,48,2363,14.40,48.71,12664,0.00,1.77,-6726,28.00,1.34
H22,9275000,48,2402,4.80,44.70,12729,0.00,01.02,-6726,28.50,1.34
H22,9280000,48,2402,3.70,44.64,12790,0.00,-0.14,-6726,28.10,1.34
H22,9285000,48,2420,3.90,46.41,12820,0.00,-0.84,-6726,28.30,1.34
H22,9290000,48,2402,11.10,48.39,12816,3.00,-1.34,-6726,28.30,1.34
H22,9295000,48,2380,12.50,47.89,12783,1.20,-1.39,-6726,28.10,1.34
H22,9300000,48,2439,1.90,43.70,12735,0.20,-1.14,-6726,28.40,1.34
H22,9305000,48,2420,5.30,45.47,12689,0.00,-0.74,-6726,28.30,1.34
H22,9310000,48,2420,5.50,47.65,12655,0.00,-0.24,-6726,28.00,1.34
H22,9315000,48,2402,11.70,46.39,12625,1.30,0.92,-6726,28.20,1.34
H22,9320000,48,2363,16.80,48.68,12623,18.80,1.83,-6726,27.90,1.34
H22,9325000,48,2402,6.80,46.73,12666,2.30,1.80,-6726,28.40,1.34
H22,9330000,48,2402,4.90,44.67,12744,0.00,1.36,-6726,28.40,1.34
H22,9335000,48,2402,4.80,47.68,12805,0.00,01.05,-6726,28.10,1.34
H22,9340000,48,2363,9.20,48.54,12856,0.00,0.63,-6726,28.30,1.34
H22,9345000,48,2380,12.40,47.88,12900,0.10,-0.41,-6726,28.10,1.34
H22,9350000,48,2402,1.80,44.61,12918,0.00,-1.20,-6726,28.30,1.34
H22,9355000,48,2380,6.60,45.38,12906,1.50,-1.60,-6726,28.10,1.34
H22,9360000,48,2420,3.80,45.57,12861,0.00,-1.32,-6726,28.40,1.34
H22,9365000,48,2420,7.90,47.51,12814,0.00,-1.09,-6726,28.00,1.34
H22,9370000,48,2380,21.00,48.70,12769,0.00,-0.52,-6726,27.80,1.34
H22,9375000,48,2420,6.10,46.76,12718,5.50,0.72,-6726,28.50,1.34
H22,9380000,48,2402,5.30,44.55,12710,10.80,1.51,-6726,28.20,1.34
H22,9385000,48,2402,2.20,46.45,12746,5.50,1.52,-6726,28.10,1.34
H22,9390000,48,2363,13.40,49.23,12792,0.50,1.69,-6726,28.30,1.34
H22,9395000,48,2380,15.70,48.84,12850,0.00,1.62,-6726,27.80,1.34
H22,9400000,48,2420,1.50,45.71,12914,0.00,1.00,-6726,28.50,1.34
H22,9405000,48,2402,2.80,45.42,12971,0.00,0.06,-6726,28.20,1.34
H22,9410000,48,2380,4.00,44.46,13003,0.10,-0.66,-6726,28.20,1.34
H22,9415000,48,2402,4.80,46.25,13004,5.90,-1.27,-6726,28.40,1.34
H22,9420000,48,2363,21.20,48.52,12975,0.80,-1.40,-6726,27.90,1.34
